"cds_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","locus_tag","protein","protein_id"
"lcl_NZ_CP166677.1_cds_WP_054019353.1_4389",7902.50302932786,-2.01597331189788,0.240174334992159,7.29154111781002e-18,9.22647530893529e-17,NA,"ABFT21_RS22155","ClpXP protease specificity-enhancing factor","WP_054019353.1"
"lcl_NZ_CP166677.1_cds_WP_054021249.1_2640",20060.7758604414,-1.94765231313079,0.232159752046446,8.01550575761142e-18,1.01193467425039e-16,"rpmI","ABFT21_RS13340","50S ribosomal protein L35","WP_054021249.1"
"lcl_NZ_CP166677.1_cds_WP_054019171.1_186",4511.85177221998,-2.0408540911082,0.243458145772918,8.08523792466597e-18,1.01840770845621e-16,NA,"ABFT21_RS00945","hypothetical protein","WP_054019171.1"
"lcl_NZ_CP166677.1_cds_WP_054021032.1_4848",2044.82854923173,-2.19391174152097,0.262208871699982,8.11321089676638e-18,1.01960329196948e-16,NA,"ABFT21_RS24465","zinc ribbon domain-containing protein","WP_054021032.1"
"lcl_NZ_CP166677.1_cds_WP_054017802.1_3616",4054.66408178327,-1.50292886108253,0.178403652169554,9.31612717360106e-18,1.16811530947175e-16,NA,"ABFT21_RS18255","DMT family transporter","WP_054017802.1"
"lcl_NZ_CP166677.1_cds_WP_054021470.1_2945",3730.21271207932,-2.09443574578586,0.250854977631021,1.00727568427459e-17,1.26012243767414e-16,"cheY","ABFT21_RS14875","chemotaxis response regulator CheY","WP_054021470.1"
"lcl_NZ_CP166677.1_cds_WP_054018924.1_1183",5694.29928621574,-1.75691663604777,0.20975014066234,1.02997822187697e-17,1.28560856336997e-16,"mlaD","ABFT21_RS05960","outer membrane lipid asymmetry maintenance protein MlaD","WP_054018924.1"
"lcl_NZ_CP166677.1_cds_WP_054019513.1_5259",440.327612410237,-1.83385227017441,0.219060968299595,1.04217233039522e-17,1.29789271936579e-16,"cyoD","ABFT21_RS26570","cytochrome o ubiquinol oxidase subunit IV","WP_054019513.1"
"lcl_NZ_CP166677.1_cds_WP_054017893.1_1263",6791.72995637884,-1.55185575918749,0.184760874585884,1.06539303887192e-17,1.3238228368145e-16,NA,"ABFT21_RS06365","segregation and condensation protein A","WP_054017893.1"
"lcl_NZ_CP166677.1_cds_WP_054018937.1_1201",4191.08926866082,-1.85460475051076,0.222154934594648,1.21005545470918e-17,1.5001968412653e-16,NA,"ABFT21_RS06050","hypothetical protein","WP_054018937.1"
"lcl_NZ_CP166677.1_cds_WP_009548427.1_657",1573.90693419065,-2.24054470242795,0.269560486157809,1.252030915534e-17,1.54875662802715e-16,"rpmJ","ABFT21_RS03325","50S ribosomal protein L36","WP_009548427.1"
"lcl_NZ_CP166677.1_cds_WP_054017898.1_1272",16356.64834567,-1.62564349292376,0.194584295002741,1.4120549795115e-17,1.74279805860514e-16,"apbC","ABFT21_RS06410","iron-sulfur cluster carrier protein ApbC","WP_054017898.1"
"lcl_NZ_CP166677.1_cds_WP_054020276.1_593",12889.3051784753,-1.67515236163141,0.200756726415236,1.43331996368176e-17,1.76509514277506e-16,"trpE","ABFT21_RS02985","anthranilate synthase component I","WP_054020276.1"
"lcl_NZ_CP166677.1_cds_WP_054017919.1_1298",2191.72309582617,-2.14836159233226,0.258962005313011,1.52136254926318e-17,1.86934458447326e-16,"flgC","ABFT21_RS06545","flagellar basal body rod protein FlgC","WP_054017919.1"
"lcl_NZ_CP166677.1_cds_WP_054020123.1_4270",36051.0226178507,1.6559086094801,0.197857164242009,1.54452443795074e-17,1.89358696092761e-16,NA,"ABFT21_RS21555","aromatic ring-hydroxylating oxygenase subunit alpha","WP_054020123.1"
"lcl_NZ_CP166677.1_cds_WP_054021233.1_2619",388.801402466817,2.82726679338492,0.34309287366969,1.75182216601e-17,2.14297181593729e-16,NA,"ABFT21_RS13235","PaaI family thioesterase","WP_054021233.1"
"lcl_NZ_CP166677.1_cds_WP_054019116.1_247",7112.99983199923,-1.655954202969,0.199555038981355,1.77250704245965e-17,2.16347817549776e-16,NA,"ABFT21_RS01250","putative bifunctional diguanylate cyclase/phosphodiesterase","WP_054019116.1"
"lcl_NZ_CP166677.1_cds_WP_463938057.1_884",1237.28681082111,2.62681447995097,0.318729909943199,1.84303483945788e-17,2.24459673494241e-16,NA,"ABFT21_RS04465","methyl-accepting chemotaxis protein","WP_463938057.1"
"lcl_NZ_CP166677.1_cds_WP_054020493.1_101",1051.90510086629,2.00367766726932,0.242225627521781,2.21993783090131e-17,2.69766454032655e-16,"glpK","ABFT21_RS00510","glycerol kinase GlpK","WP_054020493.1"
"lcl_NZ_CP166677.1_cds_WP_054022644.1_718",2719.45372020846,1.55776013868953,0.187282479641059,2.24374743434225e-17,2.72060540555301e-16,NA,"ABFT21_RS03635","M48 family metalloprotease","WP_054022644.1"
"lcl_NZ_CP166677.1_cds_WP_054020945.1_1441",4379.61229705901,-2.0302087222804,0.245872279327151,2.3717812744956e-17,2.86954326565619e-16,"ntrC","ABFT21_RS07265","nitrogen regulation protein NR(I)","WP_054020945.1"
"lcl_NZ_CP166677.1_cds_WP_082368419.1_2408",2515.46583856708,-1.65001968588556,0.19910116254124,2.38848567750722e-17,2.88343008376528e-16,NA,"ABFT21_RS12160","EamA family transporter","WP_082368419.1"
"lcl_NZ_CP166677.1_cds_WP_054021464.1_2951",5632.55796835239,-1.84179852284804,0.22309356949405,2.49941907375247e-17,3.0107631069634e-16,"glf","ABFT21_RS14905","UDP-galactopyranose mutase","WP_054021464.1"
"lcl_NZ_CP166677.1_cds_WP_231638147.1_4099",1014.81869210267,1.65979077029563,0.200495179334535,2.92460862618938e-17,3.51526487814528e-16,NA,"ABFT21_RS20695","hypothetical protein","WP_231638147.1"
"lcl_NZ_CP166677.1_cds_WP_054022430.1_851",864.554971542003,-1.76159809460926,0.213386331473603,3.00601416115801e-17,3.60525654937147e-16,NA,"ABFT21_RS04300","transporter","WP_054022430.1"
"lcl_NZ_CP166677.1_cds_WP_054021669.1_5185",1235.50612385076,-1.44296991925805,0.174803930547048,4.24358949902723e-17,5.06750720046174e-16,NA,"ABFT21_RS26200","uracil-DNA glycosylase","WP_054021669.1"
"lcl_NZ_CP166677.1_cds_WP_054022332.1_2875",2034.52365472285,-1.82373819404919,0.222357227313318,4.23493766049534e-17,5.06750720046174e-16,NA,"ABFT21_RS14525","EVE domain-containing protein","WP_054022332.1"
"lcl_NZ_CP166677.1_cds_WP_054020381.1_649",50258.818892019,-1.98789900171796,0.243123758051595,4.61222685241883e-17,5.49351925333718e-16,"rpsN","ABFT21_RS03285","30S ribosomal protein S14","WP_054020381.1"
"lcl_NZ_CP166677.1_cds_WP_054020884.1_4258",19861.3470850172,-2.00348438485056,0.244928807751069,4.62025182807405e-17,5.49351925333718e-16,NA,"ABFT21_RS21495","cache domain-containing protein","WP_054020884.1"
"lcl_NZ_CP166677.1_cds_WP_054020632.1_4051",30101.4558476884,2.04059589924334,0.250115843566527,5.4851570508529e-17,6.50787343001192e-16,"pal","ABFT21_RS20455","peptidoglycan-associated lipoprotein Pal","WP_054020632.1"
"lcl_NZ_CP166677.1_cds_WP_463938052.1_714",141710.679131373,-2.08970385067743,0.256551104256001,5.49895625859605e-17,6.51024499542369e-16,NA,"ABFT21_RS03615","pilin","WP_463938052.1"
"lcl_NZ_CP166677.1_cds_WP_054019265.1_4504",2772.48864126757,-1.85620666966092,0.227391785078409,5.59884861301542e-17,6.61431430364156e-16,NA,"ABFT21_RS22735","NADPH-dependent FMN reductase","WP_054019265.1"
"lcl_NZ_CP166677.1_cds_WP_054019034.1_1900",1061.10549942548,-1.49623634324774,0.182802838592088,6.95421603485699e-17,8.19795082570642e-16,NA,"ABFT21_RS09575","ABC transporter substrate-binding protein","WP_054019034.1"
"lcl_NZ_CP166677.1_cds_WP_054021696.1_5216",25256.0626337088,-1.53278378838073,0.18757197520849,7.43945552134436e-17,8.75127422414857e-16,NA,"ABFT21_RS26355","peptide chain release factor 3","WP_054021696.1"
"lcl_NZ_CP166677.1_cds_WP_054018769.1_2098",1699.34822198511,2.97468779559165,0.369111049112775,7.74208372383286e-17,9.08788849029487e-16,"pgeF","ABFT21_RS10585","peptidoglycan editing factor PgeF","WP_054018769.1"
"lcl_NZ_CP166677.1_cds_WP_054022566.1_3150",245.448775855576,3.25053732234827,0.404919019975063,8.47321925420417e-17,9.92500013279075e-16,NA,"ABFT21_RS15905","TetR/AcrR family transcriptional regulator","WP_054022566.1"
"lcl_NZ_CP166677.1_cds_WP_054021978.1_1632",16827.448725507,-1.97397226089225,0.243515921601066,8.60256422662549e-17,1.00551582284519e-15,NA,"ABFT21_RS08230","chemotaxis protein CheA","WP_054021978.1"
"lcl_NZ_CP166677.1_cds_WP_054018343.1_3393",1014.76941405759,-2.20012809634494,0.272263384880986,9.04614365678318e-17,1.05512842609879e-15,NA,"ABFT21_RS17120","hypothetical protein","WP_054018343.1"
"lcl_NZ_CP166677.1_cds_WP_054020386.1_654",8506.55970627113,-2.15837964084816,0.26812356315875,1.00363156585514e-16,1.16815091747317e-15,"rpmD","ABFT21_RS03310","50S ribosomal protein L30","WP_054020386.1"
"lcl_NZ_CP166677.1_cds_WP_054019503.1_5243",370.974761788834,-1.94424714543981,0.239977377321172,1.01108851869703e-16,1.174352706874e-15,NA,"ABFT21_RS26490","YcbK family protein","WP_054019503.1"
"lcl_NZ_CP166677.1_cds_WP_054022188.1_625",77380.8026557021,-1.64721873490058,0.202126759850547,1.03202953136096e-16,1.19615691691564e-15,"rplJ","ABFT21_RS03165","50S ribosomal protein L10","WP_054022188.1"
"lcl_NZ_CP166677.1_cds_WP_082368436.1_2644",3945.84734095903,-1.86249351016079,0.231433107766852,1.51005600857121e-16,1.74653647783802e-15,NA,"ABFT21_RS13360","integration host factor subunit alpha","WP_082368436.1"
"lcl_NZ_CP166677.1_cds_WP_054018322.1_3366",1735.9893543486,-2.32392621439935,0.290727579785477,1.65344925114008e-16,1.9083848365146e-15,NA,"ABFT21_RS16985","copper-binding protein","WP_054018322.1"
"lcl_NZ_CP166677.1_cds_WP_082368354.1_4141",277.358077697785,2.54132783460537,0.318807444178949,1.84901234481781e-16,2.12964532491855e-15,NA,"ABFT21_RS20905","methylated-DNA--[protein","WP_082368354.1"
"lcl_NZ_CP166677.1_cds_WP_054022292.1_2232",43187.1922617455,-2.39565172650884,0.300540313967349,1.85421910284246e-16,2.13119308132956e-15,"lpdA","ABFT21_RS11270","dihydrolipoyl dehydrogenase","WP_054022292.1"
"lcl_NZ_CP166677.1_cds_WP_054019817.1_1799",2725.17517519425,2.73944328210992,0.344002306421653,1.99223724127885e-16,2.28506712268927e-15,"tauA","ABFT21_RS09070","taurine ABC transporter substrate-binding protein","WP_054019817.1"
"lcl_NZ_CP166677.1_cds_WP_054022579.1_3165",998.857176474452,2.13601744811112,0.267857540979064,2.25811366156683e-16,2.58465001470212e-15,NA,"ABFT21_RS15980","DsrE family protein","WP_054022579.1"
"lcl_NZ_CP166677.1_cds_WP_231638229.1_2983",1765.86154668242,-2.44202169386502,0.307454846089969,2.32747952233302e-16,2.65853095749716e-15,NA,"ABFT21_RS15065","TonB-dependent receptor","WP_231638229.1"
"lcl_NZ_CP166677.1_cds_WP_082368468.1_4785",442.817735011847,1.58863588977423,0.197905356120438,2.37376018856015e-16,2.7057923471666e-15,"soxX","ABFT21_RS24140","sulfur oxidation c-type cytochrome SoxX","WP_082368468.1"
"lcl_NZ_CP166677.1_cds_WP_054019227.1_4941",3059.17950819675,1.63728564981848,0.204606526311776,2.80650125160181e-16,3.19246750620355e-15,NA,"ABFT21_RS24930","hybrid sensor histidine kinase/response regulator","WP_054019227.1"
"lcl_NZ_CP166677.1_cds_WP_054022370.1_2922",2689.84772696867,-1.3177532363392,0.163986528090035,2.92280858563684e-16,3.31792900554701e-15,NA,"ABFT21_RS14760","DUF1501 domain-containing protein","WP_054022370.1"
"lcl_NZ_CP166677.1_cds_WP_054020369.1_636",68712.7053714063,-2.0372730199818,0.256442321268544,2.95175451269974e-16,3.3439075249619e-15,"rplD","ABFT21_RS03220","50S ribosomal protein L4","WP_054020369.1"
"lcl_NZ_CP166677.1_cds_WP_054021179.1_1561",2385.0760910843,-1.47835930496329,0.184586222717672,2.98633833148666e-16,3.37615339647785e-15,NA,"ABFT21_RS07865","efflux RND transporter permease subunit","WP_054021179.1"
"lcl_NZ_CP166677.1_cds_WP_463938127.1_2923",3729.49485334181,-1.26098062354325,0.156983811945085,3.23969908399961e-16,3.65509608311367e-15,NA,"ABFT21_RS14765","DUF1800 family protein","WP_463938127.1"
"lcl_NZ_CP166677.1_cds_WP_054020084.1_541",149.832022689287,3.83529637007533,0.488840801473967,3.31962028242423e-16,3.73762144859887e-15,NA,"ABFT21_RS02725","STAS domain-containing protein","WP_054020084.1"
"lcl_NZ_CP166677.1_cds_WP_054022090.1_2965",11811.6650398244,-2.01814413103264,0.255091897152855,3.36455849980169e-16,3.78050290089733e-15,"fliD","ABFT21_RS14975","flagellar filament capping protein FliD","WP_054022090.1"
"lcl_NZ_CP166677.1_cds_WP_054020883.1_4257",6586.63515289727,-1.90811110349123,0.240319534366512,3.57005863359542e-16,4.00325477267193e-15,NA,"ABFT21_RS21490","hypothetical protein","WP_054020883.1"
"lcl_NZ_CP166677.1_cds_WP_082368555.1_1649",2967.51355089782,1.65551296912371,0.207754045007939,3.70131458489948e-16,4.14201877583984e-15,NA,"ABFT21_RS08315","lipocalin family protein","WP_082368555.1"
"lcl_NZ_CP166677.1_cds_WP_082368402.1_2571",10257.3743556585,-1.951666820817,0.246510192714209,4.11618493653655e-16,4.59696200301056e-15,NA,"ABFT21_RS12990","undecaprenyl-phosphate glucose phosphotransferase","WP_082368402.1"
"lcl_NZ_CP166677.1_cds_WP_054021758.1_5425",3986.85292179083,-1.53312546983657,0.191563375033791,4.2109817152806e-16,4.69333052994002e-15,NA,"ABFT21_RS27405","SDR family oxidoreductase","WP_054021758.1"
"lcl_NZ_CP166677.1_cds_WP_054017983.1_1374",2705.78697373978,-1.60367750896726,0.20194930000832,4.92194294073652e-16,5.47466919436358e-15,NA,"ABFT21_RS06930","CoA pyrophosphatase","WP_054017983.1"
"lcl_NZ_CP166677.1_cds_WP_054018854.1_2758",3078.57543613475,-2.09395492858313,0.265800203104062,4.94003282003036e-16,5.48373462134959e-15,NA,"ABFT21_RS13940","TRAP transporter small permease subunit","WP_054018854.1"
"lcl_NZ_CP166677.1_cds_WP_054021977.1_1633",3348.26159849158,-2.09495340791248,0.266047517362182,5.30230267185084e-16,5.87405699610463e-15,NA,"ABFT21_RS08235","response regulator","WP_054021977.1"
"lcl_NZ_CP166677.1_cds_WP_054020037.1_486",495.283394800665,1.73108790931333,0.219185445997904,5.83404117526443e-16,6.45018139557793e-15,"styA","ABFT21_RS02450","styrene monooxygenase subunit StyA","WP_054020037.1"
"lcl_NZ_CP166677.1_cds_WP_054021256.1_2652",2182.72824777564,1.45594107093428,0.183656173658971,6.06723542489574e-16,6.69458756782996e-15,NA,"ABFT21_RS13405","hypothetical protein","WP_054021256.1"
"lcl_NZ_CP166677.1_cds_WP_054019701.1_3073",11162.0187835066,1.41619703041099,0.177984010621079,6.23937734891718e-16,6.87078739201119e-15,NA,"ABFT21_RS15520","cold shock domain-containing protein","WP_054019701.1"
"lcl_NZ_CP166677.1_cds_WP_054021332.1_2657",3417.7760268403,-1.9471579620201,0.2478340994257,6.3288396195637e-16,6.95541995640098e-15,NA,"ABFT21_RS13430","RNA polymerase sigma factor FliA","WP_054021332.1"
"lcl_NZ_CP166677.1_cds_WP_054019804.1_1813",8914.07816836589,-1.76037891368142,0.223604135880328,6.69574426864957e-16,7.34402010539556e-15,NA,"ABFT21_RS09140","transglutaminase family protein","WP_054019804.1"
"lcl_NZ_CP166677.1_cds_WP_054021954.1_1663",371.013256656164,1.81850096174491,0.23102005546391,6.71770808702655e-16,7.35349117383442e-15,NA,"ABFT21_RS08385","porin","WP_054021954.1"
"lcl_NZ_CP166677.1_cds_WP_054022291.1_2233",15341.5506156417,-2.38899413038971,0.305888361188471,6.80418224262085e-16,7.43340067971074e-15,"zapE","ABFT21_RS11275","cell division protein ZapE","WP_054022291.1"
"lcl_NZ_CP166677.1_cds_WP_054020373.1_640",48312.900830836,-1.89627996711599,0.242273645849442,6.83711379172113e-16,7.45461596619081e-15,"rplV","ABFT21_RS03240","50S ribosomal protein L22","WP_054020373.1"
"lcl_NZ_CP166677.1_cds_WP_054018825.1_2718",2214.80056098327,-1.36181485362763,0.172233925062262,7.01505592033105e-16,7.6335430991058e-15,NA,"ABFT21_RS13740","TatD family hydrolase","WP_054018825.1"
"lcl_NZ_CP166677.1_cds_WP_054022168.1_5342",1008.44992116051,-1.72279520004497,0.220866951405957,8.7924236257427e-16,9.54877975260284e-15,NA,"ABFT21_RS26985","DUF4148 domain-containing protein","WP_054022168.1"
"lcl_NZ_CP166677.1_cds_WP_231637998.1_2051",15487.6153896083,-1.61842280939515,0.206054604869191,9.96982117419179e-16,1.0806189276624e-14,"priB","ABFT21_RS10340","primosomal replication protein N","WP_231637998.1"
"lcl_NZ_CP166677.1_cds_WP_082368425.1_1563",2259.52151472225,-1.78615714066256,0.228759024211683,1.07429883238941e-15,1.16213856044948e-14,NA,"ABFT21_RS07875","efflux RND transporter periplasmic adaptor subunit","WP_082368425.1"
"lcl_NZ_CP166677.1_cds_WP_054021048.1_4823",4766.70832710218,-1.63061171969855,0.208912661771743,1.09768513784086e-15,1.1851132887413e-14,"ftsW","ABFT21_RS24335","putative lipid II flippase FtsW","WP_054021048.1"
"lcl_NZ_CP166677.1_cds_WP_054017946.1_1330",8965.70241213847,1.74252786240898,0.223620018150072,1.11182214559208e-15,1.19803179242803e-14,NA,"ABFT21_RS06710","TRAP transporter substrate-binding protein","WP_054017946.1"
"lcl_NZ_CP166677.1_cds_WP_054019556.1_5319",47863.1575138188,-1.46640158344148,0.187301465479057,1.20994911890909e-15,1.30122598226539e-14,"leuS","ABFT21_RS26870","leucine--tRNA ligase","WP_054019556.1"
"lcl_NZ_CP166677.1_cds_WP_054021051.1_4820",4113.13994039591,-1.43431657166869,0.183019365319787,1.2404597615865e-15,1.33144289974178e-14,NA,"ABFT21_RS24320","D-alanine--D-alanine ligase","WP_054021051.1"
"lcl_NZ_CP166677.1_cds_WP_054020792.1_4142",426.405153941314,1.86817885702181,0.240022445117381,1.27236642099239e-15,1.360396423375e-14,NA,"ABFT21_RS20910","DMT family transporter","WP_054020792.1"
"lcl_NZ_CP166677.1_cds_WP_157548517.1_3363",140.126472804554,-3.00308456395926,0.38841845784464,1.27226616229029e-15,1.360396423375e-14,NA,"ABFT21_RS16970","hypothetical protein","WP_157548517.1"
"lcl_NZ_CP166677.1_cds_WP_054018631.1_1115",1312.44101319219,1.58749264464689,0.203546301793554,1.52050180680849e-15,1.62255482943181e-14,NA,"ABFT21_RS05620","pyridoxal-phosphate-dependent aminotransferase family protein","WP_054018631.1"
"lcl_NZ_CP166677.1_cds_WP_082368267.1_547",672.058103146579,2.05938023286573,0.266157433136445,1.5917583533892e-15,1.69531483313672e-14,NA,"ABFT21_RS02755","protein-glutamate methylesterase/protein-glutamine glutaminase","WP_082368267.1"
"lcl_NZ_CP166677.1_cds_WP_231637991.1_1111",18388.0039991422,-1.4411845018332,0.18500318955572,1.62224941358525e-15,1.72446050380536e-14,NA,"ABFT21_RS05600","M23 family metallopeptidase","WP_231637991.1"
"lcl_NZ_CP166677.1_cds_WP_054021974.1_1637",2482.79040575156,-1.47246310821801,0.188565358957803,1.70692290746635e-15,1.81097955394074e-14,"greB","ABFT21_RS08255","transcription elongation factor GreB","WP_054021974.1"
"lcl_NZ_CP166677.1_cds_WP_082368558.1_1715",3103.22242715939,2.1403772146831,0.277180084555175,1.71600924286831e-15,1.81712533453061e-14,NA,"ABFT21_RS08650","helix-turn-helix transcriptional regulator","WP_082368558.1"
"lcl_NZ_CP166677.1_cds_WP_054018757.1_2028",3414.45797970466,-1.70575028433982,0.219912746307355,1.73255296654918e-15,1.83112925602525e-14,"pstS","ABFT21_RS10220","phosphate ABC transporter substrate-binding protein PstS","WP_054018757.1"
"lcl_NZ_CP166677.1_cds_WP_157549022.1_2536",789.194803156441,2.18863859202959,0.283954445191841,1.76258381976213e-15,1.85930687067451e-14,NA,"ABFT21_RS12805","DUF3482 domain-containing protein","WP_157549022.1"
"lcl_NZ_CP166677.1_cds_WP_054022801.1_2199",2008.85350360757,-1.87315167317437,0.242022148475968,1.77577897837047e-15,1.86965126405914e-14,NA,"ABFT21_RS11100","urate hydroxylase PuuD","WP_054022801.1"
"lcl_NZ_CP166677.1_cds_WP_231638240.1_2834",5746.30644834432,1.71417067336382,0.220955601761952,1.85542116171923e-15,1.94978258080095e-14,NA,"ABFT21_RS14320","LysR substrate-binding domain-containing protein","WP_231638240.1"
"lcl_NZ_CP166677.1_cds_WP_054021231.1_2617",922.818367988455,1.50482937181834,0.193328872868757,1.86895835067584e-15,1.96027437655486e-14,NA,"ABFT21_RS13225","HD domain-containing protein","WP_054021231.1"
"lcl_NZ_CP166677.1_cds_WP_054020685.1_812",9529.41100750165,1.94466396389905,0.250902465252356,1.87981761346019e-15,1.96792291716506e-14,NA,"ABFT21_RS04105","5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase","WP_054020685.1"
"lcl_NZ_CP166677.1_cds_WP_082367695.1_3550",1939.46271937151,1.55472892827463,0.199862439219157,1.91716366123093e-15,2.00321816647937e-14,NA,"ABFT21_RS17905","Bug family tripartite tricarboxylate transporter substrate binding protein","WP_082367695.1"
"lcl_NZ_CP166677.1_cds_WP_054018404.1_3469",716.070875482372,-2.39460066559296,0.31171979729511,1.95853679843165e-15,2.04257987087853e-14,NA,"ABFT21_RS17500","FlhC family transcriptional regulator","WP_054018404.1"
"lcl_NZ_CP166677.1_cds_WP_054019864.1_5102",30207.9027921602,1.45788343864235,0.187283036444214,2.00877043621755e-15,2.09101632011551e-14,NA,"ABFT21_RS25735","carboxyl transferase domain-containing protein","WP_054019864.1"
"lcl_NZ_CP166677.1_cds_ABFT21_RS24585_4872",103.863466050862,-2.87533245812853,0.374636983097935,2.01706917346924e-15,2.09570068362143e-14,NA,"ABFT21_RS24585","helix-turn-helix domain-containing protein",NA
"lcl_NZ_CP166677.1_cds_WP_082368511.1_5186",2565.69437850345,-1.40321046684142,0.180441961035107,2.09247871854526e-15,2.16996336282222e-14,"rimI","ABFT21_RS26205","ribosomal protein S18-alanine N-acetyltransferase","WP_082368511.1"
"lcl_NZ_CP166677.1_cds_WP_054021463.1_2952",4062.75088700649,-1.51342924709142,0.193742854364637,2.10037739017383e-15,2.17406792900357e-14,NA,"ABFT21_RS14910","DUF707 domain-containing protein","WP_054021463.1"
"lcl_NZ_CP166677.1_cds_WP_054022468.1_4748",1876.31652701267,-1.40924168011042,0.181549626241619,2.34791287119769e-15,2.42573694951267e-14,NA,"ABFT21_RS23955","class II glutamine amidotransferase","WP_054022468.1"
"lcl_NZ_CP166677.1_cds_WP_054022456.1_4762",6375.1178443108,-1.42640600415218,0.183515086006391,2.50301410302211e-15,2.58114557128467e-14,"lptB","ABFT21_RS24025","LPS export ABC transporter ATP-binding protein","WP_054022456.1"
"lcl_NZ_CP166677.1_cds_WP_054019377.1_4363",8070.38082570514,-1.78377380194787,0.230561800003727,2.50877170653432e-15,2.58225625092348e-14,NA,"ABFT21_RS22020","DUF502 domain-containing protein","WP_054019377.1"
"lcl_NZ_CP166677.1_cds_WP_054022524.1_4869",10518.9724809621,-1.52414192727053,0.197279939791103,2.63579597840579e-15,2.707949052675e-14,NA,"ABFT21_RS24570","glycosyltransferase","WP_054022524.1"
"lcl_NZ_CP166677.1_cds_WP_054020589.1_3997",1017.58033713447,1.60399785631332,0.207897788377373,2.83398367166507e-15,2.90615017036733e-14,NA,"ABFT21_RS20175","hypothetical protein","WP_054020589.1"
"lcl_NZ_CP166677.1_cds_WP_082368199.1_5058",12797.1359917794,1.76089038855995,0.228825839394437,2.86879810494515e-15,2.93639316233439e-14,NA,"ABFT21_RS25515","malonate--CoA ligase","WP_082368199.1"
"lcl_NZ_CP166677.1_cds_WP_054019036.1_1898",1262.68701619526,-1.84837514134784,0.241042028792505,2.9136807210424e-15,2.97681046999832e-14,NA,"ABFT21_RS09565","ABC transporter ATP-binding protein","WP_054019036.1"
"lcl_NZ_CP166677.1_cds_WP_054020539.1_100",728.438202418273,1.81348334264999,0.236285624161603,3.1834659061901e-15,3.24642909509257e-14,"glpD","ABFT21_RS00505","glycerol-3-phosphate dehydrogenase","WP_054020539.1"
"lcl_NZ_CP166677.1_cds_WP_054022503.1_4899",17370.1209754376,-1.54647299815642,0.201189486993462,3.26776173650954e-15,3.32624381924781e-14,NA,"ABFT21_RS24720","glycosyltransferase family 4 protein","WP_054022503.1"
"lcl_NZ_CP166677.1_cds_WP_054021186.1_1570",462.36318001391,2.57438912041289,0.338919672991633,3.46229106292986e-15,3.51776423465636e-14,NA,"ABFT21_RS07910","glycoside hydrolase family 19 protein","WP_054021186.1"
"lcl_NZ_CP166677.1_cds_WP_054021462.1_2954",585.227215120934,-1.53655840023896,0.200493558646485,4.0016332463874e-15,4.0582740110881e-14,NA,"ABFT21_RS14920","acetyltransferase","WP_054021462.1"
"lcl_NZ_CP166677.1_cds_WP_054019974.1_412",118.569070061498,2.82343432838557,0.374254251614113,4.53932398052484e-15,4.59512851386341e-14,NA,"ABFT21_RS02075","YifB family Mg chelatase-like AAA ATPase","WP_054019974.1"
"lcl_NZ_CP166677.1_cds_WP_054019361.1_4379",1221.14815285594,1.40330184906195,0.182685819597391,4.65137097409765e-15,4.69992924250856e-14,"ugpQ","ABFT21_RS22100","glycerophosphodiester phosphodiesterase","WP_054019361.1"
"lcl_NZ_CP166677.1_cds_WP_054017863.1_3544",17686.6561088054,4.97428272044279,0.666011212986772,5.09601518745243e-15,5.13980178961153e-14,"hemN","ABFT21_RS17875","oxygen-independent coproporphyrinogen III oxidase","WP_054017863.1"
"lcl_NZ_CP166677.1_cds_WP_054022184.1_621",9924.31174727368,-1.51753442408239,0.198511922128234,5.17149507757283e-15,5.20641210638127e-14,"secE","ABFT21_RS03145","preprotein translocase subunit SecE","WP_054022184.1"
"lcl_NZ_CP166677.1_cds_WP_054021907.1_1722",248.999672839708,2.29848247030254,0.304126280188031,5.50419757843623e-15,5.53126740259247e-14,NA,"ABFT21_RS08685","cysteine dioxygenase family protein","WP_054021907.1"
"lcl_NZ_CP166677.1_cds_WP_054019968.1_406",10632.2987846326,-1.52195036816176,0.199726729138107,5.70878185888684e-15,5.72642718463249e-14,"gshA","ABFT21_RS02045","glutamate--cysteine ligase","WP_054019968.1"
"lcl_NZ_CP166677.1_cds_WP_054021544.1_311",17266.4583470165,-1.81697817725253,0.239011772262002,5.93958519035634e-15,5.94713094286677e-14,NA,"ABFT21_RS01570","exopolyphosphatase","WP_054021544.1"
"lcl_NZ_CP166677.1_cds_WP_054017854.1_3555",31509.2833630484,4.67749999263962,0.627258705987537,6.40159400200069e-15,6.39811487482569e-14,"ccoP","ABFT21_RS17930","cytochrome-c oxidase, cbb3-type subunit III","WP_054017854.1"
"lcl_NZ_CP166677.1_cds_WP_054022604.1_3192",53.0379789845507,3.35771971685534,0.447508066750333,6.48282331283932e-15,6.46758340270064e-14,NA,"ABFT21_RS16115","hemerythrin domain-containing protein","WP_054022604.1"
"lcl_NZ_CP166677.1_cds_WP_054018874.1_2759",10311.5010876094,-1.59730102040851,0.210218889100957,7.35879031904666e-15,7.32823938450911e-14,NA,"ABFT21_RS13945","TRAP transporter large permease","WP_054018874.1"
